_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,alternative1_1,alternative2_1,alternative3_1,alternative4_1,entity_selection,alternative10_1,alternative11_1,alternative12_1,alternative5_1,alternative6_1,alternative7_1,alternative8_1,alternative9_1,alternative1,alternative10,alternative11,alternative12,alternative1_1_gold,alternative2,alternative2_1_gold,alternative3,alternative3_1_gold,alternative4,alternative4_1_gold,alternative5,alternative6,alternative7,alternative8,alternative9,entity_selection_gold,identifier,sentence,type1,type2,what_are_the_valid_types_of_span_classterm_selected_comp10first_span_gold,what_are_the_valid_types_of_span_classterm_selected_comp11first_span_gold,what_are_the_valid_types_of_span_classterm_selected_comp12first_span_gold,what_are_the_valid_types_of_span_classterm_selected_comp5first_span_gold,what_are_the_valid_types_of_span_classterm_selected_comp6first_span_gold,what_are_the_valid_types_of_span_classterm_selected_comp7first_span_gold,what_are_the_valid_types_of_span_classterm_selected_comp8first_span_gold,what_are_the_valid_types_of_span_classterm_selected_comp9first_span_gold
1094399047,11/26/2016 04:21:24,2243659580,11/26/2016 04:19:40,false,tremorgames,0.9917,36826029,CAN,ON,Ottawa,64.231.230.59,person,person,"person
other",,Jan Neruda__48__58,,,,,,,,,Jan Neruda__48__58,,,,,Jan__48__51,,Neruda__52__58,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-24#char=0,111",Neruda derived his pen name from the Czech poet Jan Neruda and became known as a poet when he was 10 years old.,Person,,,,,,,,,
1094399047,11/26/2016 07:20:24,2243953010,11/26/2016 07:19:48,false,clixsense,0.988,6355877,GBR,J5,North Shields,77.100.1.67,person,other,other,,Jan Neruda__48__58,,,,,,,,,Jan Neruda__48__58,,,,,Jan__48__51,,Neruda__52__58,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-24#char=0,111",Neruda derived his pen name from the Czech poet Jan Neruda and became known as a poet when he was 10 years old.,Person,,,,,,,,,
1094399047,11/26/2016 07:52:25,2243999978,11/26/2016 07:52:10,false,getpaid,0.9765,40032300,GBR,H9,London,78.149.194.39,person,person,place,,Jan Neruda__48__58,,,,,,,,,Jan Neruda__48__58,,,,,Jan__48__51,,Neruda__52__58,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-24#char=0,111",Neruda derived his pen name from the Czech poet Jan Neruda and became known as a poet when he was 10 years old.,Person,,,,,,,,,
1094399047,11/26/2016 07:59:16,2244008570,11/26/2016 07:58:56,false,tasks4dollars,0.9555,40325016,USA,NY,New York,45.58.35.61,person,person,person,,Jan Neruda__48__58,,,,,,,,,Jan Neruda__48__58,,,,,Jan__48__51,,Neruda__52__58,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-24#char=0,111",Neruda derived his pen name from the Czech poet Jan Neruda and became known as a poet when he was 10 years old.,Person,,,,,,,,,
1094399047,11/26/2016 08:07:16,2244018873,11/26/2016 08:07:03,false,clixsense,0.9733,15117831,GBR,I6,Milton Keynes,90.193.170.113,person,person,person,,"Neruda__52__58
Jan Neruda__48__58",,,,,,,,,Jan Neruda__48__58,,,,,Jan__48__51,,Neruda__52__58,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-24#char=0,111",Neruda derived his pen name from the Czech poet Jan Neruda and became known as a poet when he was 10 years old.,Person,,,,,,,,,
1094399047,11/26/2016 08:09:26,2244021789,11/26/2016 08:09:06,false,neodev,0.9602,30627835,GBR,C9,Workington,2.28.255.43,person,person,person,,"Neruda__52__58
Jan Neruda__48__58",,,,,,,,,Jan Neruda__48__58,,,,,Jan__48__51,,Neruda__52__58,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-24#char=0,111",Neruda derived his pen name from the Czech poet Jan Neruda and became known as a poet when he was 10 years old.,Person,,,,,,,,,
1094399047,11/26/2016 10:22:37,2244246150,11/26/2016 10:21:57,false,instagc,0.9684,37799090,USA,PA,Connellsville,24.239.235.161,person,person,person,,Jan Neruda__48__58,,,,,,,,,Jan Neruda__48__58,,,,,Jan__48__51,,Neruda__52__58,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-24#char=0,111",Neruda derived his pen name from the Czech poet Jan Neruda and became known as a poet when he was 10 years old.,Person,,,,,,,,,
1094399047,11/26/2016 14:12:34,2244608090,11/26/2016 14:12:01,false,clixsense,0.9552,6338946,CAN,ON,Toronto,104.157.192.38,person,person,person,,"Neruda__52__58
Jan__48__51
Jan Neruda__48__58",,,,,,,,,Jan Neruda__48__58,,,,,Jan__48__51,,Neruda__52__58,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-24#char=0,111",Neruda derived his pen name from the Czech poet Jan Neruda and became known as a poet when he was 10 years old.,Person,,,,,,,,,
1094399047,11/26/2016 18:04:53,2244888858,11/26/2016 18:04:13,false,prodege,0.9623,19876468,GBR,L3,Rotherham,151.224.8.253,person,other,person,,"Neruda__52__58
Jan Neruda__48__58",,,,,,,,,Jan Neruda__48__58,,,,,Jan__48__51,,Neruda__52__58,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-24#char=0,111",Neruda derived his pen name from the Czech poet Jan Neruda and became known as a poet when he was 10 years old.,Person,,,,,,,,,
1094399047,11/26/2016 18:13:41,2244898324,11/26/2016 18:12:24,false,elite,0.9559,39107980,USA,DE,Wilmington,104.237.225.115,person,person,person,,Jan Neruda__48__58,,,,,,,,,Jan Neruda__48__58,,,,,Jan__48__51,,Neruda__52__58,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-24#char=0,111",Neruda derived his pen name from the Czech poet Jan Neruda and became known as a poet when he was 10 years old.,Person,,,,,,,,,
1094399047,11/26/2016 19:50:06,2245021227,11/26/2016 19:49:48,false,instagc,0.9651,27770607,USA,TX,El Paso,173.175.164.205,person,person,person,,Jan Neruda__48__58,,,,,,,,,Jan Neruda__48__58,,,,,Jan__48__51,,Neruda__52__58,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-24#char=0,111",Neruda derived his pen name from the Czech poet Jan Neruda and became known as a poet when he was 10 years old.,Person,,,,,,,,,
1094399047,11/26/2016 20:31:32,2245073084,11/26/2016 20:31:19,false,instagc,0.9654,18985376,GBR,D2,Derby,81.108.86.170,person,person,person,,Jan Neruda__48__58,,,,,,,,,Jan Neruda__48__58,,,,,Jan__48__51,,Neruda__52__58,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-24#char=0,111",Neruda derived his pen name from the Czech poet Jan Neruda and became known as a poet when he was 10 years old.,Person,,,,,,,,,
1094399047,11/26/2016 20:59:28,2245110986,11/26/2016 20:59:08,false,clixsense,0.9663,39584385,GBR,C3,Cambridge,2.96.106.117,person,person,person,,"Neruda__52__58
Jan__48__51
Jan Neruda__48__58",,,,,,,,,Jan Neruda__48__58,,,,,Jan__48__51,,Neruda__52__58,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-24#char=0,111",Neruda derived his pen name from the Czech poet Jan Neruda and became known as a poet when he was 10 years old.,Person,,,,,,,,,
1094399047,11/26/2016 21:41:44,2245146749,11/26/2016 21:41:33,false,prodege,0.9574,38479796,USA,IL,Chicago,69.47.186.195,person,person,place,,Jan Neruda__48__58,,,,,,,,,Jan Neruda__48__58,,,,,Jan__48__51,,Neruda__52__58,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-24#char=0,111",Neruda derived his pen name from the Czech poet Jan Neruda and became known as a poet when he was 10 years old.,Person,,,,,,,,,
1094399047,11/26/2016 23:12:12,2245185223,11/26/2016 23:11:52,false,prodege,0.9781,38926511,GBR,D8,,129.234.0.17,person,person,person,,"Neruda__52__58
Jan Neruda__48__58",,,,,,,,,Jan Neruda__48__58,,,,,Jan__48__51,,Neruda__52__58,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-24#char=0,111",Neruda derived his pen name from the Czech poet Jan Neruda and became known as a poet when he was 10 years old.,Person,,,,,,,,,
1094399048,11/27/2016 01:32:57,2245241772,11/27/2016 01:32:18,false,neodev,0.9788,37944261,USA,CA,San Jose,23.27.45.113,role,role,role,"role
other","occupied many diplomatic positions__28__62
diplomatic positions__42__62",,,,,,,,,occupied many diplomatic positions__28__62,,,,,diplomatic positions__42__62,,diplomatic__42__52,,positions__53__62,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-25#char=0,402","During his lifetime, Neruda occupied many diplomatic positions and served a term as a Senator for the Chilean Communist Party. When President González Videla outlawed communism in Chile in 1948, a warrant was issued for Neruda's arrest. Friends hide him for months in the basement of a house in the port city of Valparaíso. Later, Neruda escaped through a mountain pass near Maihue Lake into Argentina.",Role,,,,,,,,,
1094399048,11/27/2016 02:28:04,2245262461,11/27/2016 02:27:21,false,neodev,0.969,40007999,USA,PA,Rome,74.118.30.162,role,role,person,role,"diplomatic positions__42__62
diplomatic__42__52
occupied many diplomatic positions__28__62
positions__53__62",,,,,,,,,occupied many diplomatic positions__28__62,,,,,diplomatic positions__42__62,,diplomatic__42__52,,positions__53__62,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-25#char=0,402","During his lifetime, Neruda occupied many diplomatic positions and served a term as a Senator for the Chilean Communist Party. When President González Videla outlawed communism in Chile in 1948, a warrant was issued for Neruda's arrest. Friends hide him for months in the basement of a house in the port city of Valparaíso. Later, Neruda escaped through a mountain pass near Maihue Lake into Argentina.",Role,,,,,,,,,
1094399048,11/27/2016 07:10:07,2245367768,11/27/2016 07:07:24,false,clixsense,0.9698,6330572,GBR,,,51.7.78.127,"role
other",role,other,role,occupied many diplomatic positions__28__62,,,,,,,,,occupied many diplomatic positions__28__62,,,,,diplomatic positions__42__62,,diplomatic__42__52,,positions__53__62,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-25#char=0,402","During his lifetime, Neruda occupied many diplomatic positions and served a term as a Senator for the Chilean Communist Party. When President González Videla outlawed communism in Chile in 1948, a warrant was issued for Neruda's arrest. Friends hide him for months in the basement of a house in the port city of Valparaíso. Later, Neruda escaped through a mountain pass near Maihue Lake into Argentina.",Role,,,,,,,,,
1094399048,11/27/2016 16:27:09,2245906221,11/27/2016 16:26:56,false,instagc,0.9717,31184650,USA,MN,Wells,69.163.5.118,other,role,other,role,"positions__53__62
diplomatic__42__52
diplomatic positions__42__62",,,,,,,,,occupied many diplomatic positions__28__62,,,,,diplomatic positions__42__62,,diplomatic__42__52,,positions__53__62,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-25#char=0,402","During his lifetime, Neruda occupied many diplomatic positions and served a term as a Senator for the Chilean Communist Party. When President González Videla outlawed communism in Chile in 1948, a warrant was issued for Neruda's arrest. Friends hide him for months in the basement of a house in the port city of Valparaíso. Later, Neruda escaped through a mountain pass near Maihue Lake into Argentina.",Role,,,,,,,,,
1094399048,11/27/2016 16:47:24,2245946913,11/27/2016 16:46:57,false,clixsense,0.975,6336109,CAN,,,198.254.194.246,role,role,other,role,"diplomatic positions__42__62
occupied many diplomatic positions__28__62",,,,,,,,,occupied many diplomatic positions__28__62,,,,,diplomatic positions__42__62,,diplomatic__42__52,,positions__53__62,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-25#char=0,402","During his lifetime, Neruda occupied many diplomatic positions and served a term as a Senator for the Chilean Communist Party. When President González Videla outlawed communism in Chile in 1948, a warrant was issued for Neruda's arrest. Friends hide him for months in the basement of a house in the port city of Valparaíso. Later, Neruda escaped through a mountain pass near Maihue Lake into Argentina.",Role,,,,,,,,,
1094399048,11/27/2016 16:48:59,2245950277,11/27/2016 16:48:40,false,instagc,0.977,24252915,GBR,M4,Southampton,78.147.22.60,other,role,other,other,occupied many diplomatic positions__28__62,,,,,,,,,occupied many diplomatic positions__28__62,,,,,diplomatic positions__42__62,,diplomatic__42__52,,positions__53__62,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-25#char=0,402","During his lifetime, Neruda occupied many diplomatic positions and served a term as a Senator for the Chilean Communist Party. When President González Videla outlawed communism in Chile in 1948, a warrant was issued for Neruda's arrest. Friends hide him for months in the basement of a house in the port city of Valparaíso. Later, Neruda escaped through a mountain pass near Maihue Lake into Argentina.",Role,,,,,,,,,
1094399048,11/27/2016 18:06:05,2246078206,11/27/2016 18:04:55,false,elite,0.971,32641084,USA,CA,San Jose,50.118.145.162,role,role,person,role,"diplomatic positions__42__62
occupied many diplomatic positions__28__62
diplomatic__42__52",,,,,,,,,occupied many diplomatic positions__28__62,,,,,diplomatic positions__42__62,,diplomatic__42__52,,positions__53__62,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-25#char=0,402","During his lifetime, Neruda occupied many diplomatic positions and served a term as a Senator for the Chilean Communist Party. When President González Videla outlawed communism in Chile in 1948, a warrant was issued for Neruda's arrest. Friends hide him for months in the basement of a house in the port city of Valparaíso. Later, Neruda escaped through a mountain pass near Maihue Lake into Argentina.",Role,,,,,,,,,
1094399048,11/27/2016 18:49:02,2246138510,11/27/2016 18:47:34,false,neodev,0.9745,39923139,CAN,ON,Toronto,158.69.195.123,role,role,other,role,"positions__53__62
diplomatic__42__52
diplomatic positions__42__62
occupied many diplomatic positions__28__62",,,,,,,,,occupied many diplomatic positions__28__62,,,,,diplomatic positions__42__62,,diplomatic__42__52,,positions__53__62,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-25#char=0,402","During his lifetime, Neruda occupied many diplomatic positions and served a term as a Senator for the Chilean Communist Party. When President González Videla outlawed communism in Chile in 1948, a warrant was issued for Neruda's arrest. Friends hide him for months in the basement of a house in the port city of Valparaíso. Later, Neruda escaped through a mountain pass near Maihue Lake into Argentina.",Role,,,,,,,,,
1094399048,11/27/2016 20:51:41,2246304449,11/27/2016 20:51:11,false,neodev,0.9772,12115558,USA,PA,Farrell,104.230.115.153,role,role,other,role,occupied many diplomatic positions__28__62,,,,,,,,,occupied many diplomatic positions__28__62,,,,,diplomatic positions__42__62,,diplomatic__42__52,,positions__53__62,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-25#char=0,402","During his lifetime, Neruda occupied many diplomatic positions and served a term as a Senator for the Chilean Communist Party. When President González Videla outlawed communism in Chile in 1948, a warrant was issued for Neruda's arrest. Friends hide him for months in the basement of a house in the port city of Valparaíso. Later, Neruda escaped through a mountain pass near Maihue Lake into Argentina.",Role,,,,,,,,,
1094399048,11/28/2016 04:26:10,2246760828,11/28/2016 04:25:41,false,prodege,0.9729,40009108,USA,CO,Leadville,69.146.185.190,role,role,role,role,occupied many diplomatic positions__28__62,,,,,,,,,occupied many diplomatic positions__28__62,,,,,diplomatic positions__42__62,,diplomatic__42__52,,positions__53__62,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-25#char=0,402","During his lifetime, Neruda occupied many diplomatic positions and served a term as a Senator for the Chilean Communist Party. When President González Videla outlawed communism in Chile in 1948, a warrant was issued for Neruda's arrest. Friends hide him for months in the basement of a house in the port city of Valparaíso. Later, Neruda escaped through a mountain pass near Maihue Lake into Argentina.",Role,,,,,,,,,
1094399048,11/28/2016 13:14:17,2247434612,11/28/2016 13:13:41,false,instagc,0.9703,25278366,CAN,ON,Cambridge,174.88.0.55,other,role,role,other,"diplomatic__42__52
diplomatic positions__42__62",,,,,,,,,occupied many diplomatic positions__28__62,,,,,diplomatic positions__42__62,,diplomatic__42__52,,positions__53__62,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-25#char=0,402","During his lifetime, Neruda occupied many diplomatic positions and served a term as a Senator for the Chilean Communist Party. When President González Videla outlawed communism in Chile in 1948, a warrant was issued for Neruda's arrest. Friends hide him for months in the basement of a house in the port city of Valparaíso. Later, Neruda escaped through a mountain pass near Maihue Lake into Argentina.",Role,,,,,,,,,
1094399048,11/28/2016 17:02:56,2247684717,11/28/2016 17:02:38,false,instagc,0.9656,40269653,USA,OH,Youngstown,107.207.206.140,other,other,other,other,occupied many diplomatic positions__28__62,,,,,,,,,occupied many diplomatic positions__28__62,,,,,diplomatic positions__42__62,,diplomatic__42__52,,positions__53__62,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-25#char=0,402","During his lifetime, Neruda occupied many diplomatic positions and served a term as a Senator for the Chilean Communist Party. When President González Videla outlawed communism in Chile in 1948, a warrant was issued for Neruda's arrest. Friends hide him for months in the basement of a house in the port city of Valparaíso. Later, Neruda escaped through a mountain pass near Maihue Lake into Argentina.",Role,,,,,,,,,
1094399048,11/28/2016 17:47:44,2247740304,11/28/2016 17:46:48,false,gifthunterclub,0.9658,40528644,USA,NJ,Edison,196.53.37.47,role,role,role,role,occupied many diplomatic positions__28__62,,,,,,,,,occupied many diplomatic positions__28__62,,,,,diplomatic positions__42__62,,diplomatic__42__52,,positions__53__62,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-25#char=0,402","During his lifetime, Neruda occupied many diplomatic positions and served a term as a Senator for the Chilean Communist Party. When President González Videla outlawed communism in Chile in 1948, a warrant was issued for Neruda's arrest. Friends hide him for months in the basement of a house in the port city of Valparaíso. Later, Neruda escaped through a mountain pass near Maihue Lake into Argentina.",Role,,,,,,,,,
